symbol,date,month,year,open,close,low,high,volume,return,daily_return,cum_return,sector
HDFCBANK,2024-03-01 05:30:00,2024-03,2024,1400.0,1430.75,1400.0,1432.75,17369449,0.021964285714285714,0.019488385349864634,0.9487417525944096,BANKING
HDFCBANK,2024-03-02 05:30:00,2024-03,2024,1434.55,1430.75,1428.1,1436.0,895265,-0.002648914293680914,0.0,0.9487417525944096,BANKING
HDFCBANK,2024-03-04 05:30:00,2024-03,2024,1430.95,1432.7,1424.3,1437.0,17808237,0.0012229637653307242,0.0013629215446444576,0.9500348131693243,BANKING
HDFCBANK,2024-03-05 05:30:00,2024-03,2024,1422.0,1440.85,1421.65,1443.0,18995836,0.013255977496483762,0.005688560061422487,0.9554391432644802,BANKING
HDFCBANK,2024-03-06 05:30:00,2024-03,2024,1433.55,1442.6,1433.55,1452.85,21204765,0.00631299919779565,0.0012145608494986693,0.9565995822419678,BANKING
HDFCBANK,2024-03-07 05:30:00,2024-03,2024,1445.5,1446.1,1441.4,1451.05,24674023,0.000415081286751926,0.002426174961874361,0.9589204601969428,BANKING
HDFCBANK,2024-03-11 05:30:00,2024-03,2024,1430.0,1427.8,1423.0,1445.95,25265547,-0.0015384615384615703,-0.01265472650577415,0.9467855840323594,BANKING
HDFCBANK,2024-03-12 05:30:00,2024-03,2024,1434.0,1459.55,1429.25,1464.0,32709227,0.017817294281729398,0.022237007984311497,0.967839262623918,BANKING
HDFCBANK,2024-03-13 05:30:00,2024-03,2024,1465.5,1460.4,1450.1,1471.6,31533727,-0.003480040941658075,0.0005823712788188828,0.9684029044129834,BANKING
HDFCBANK,2024-03-14 05:30:00,2024-03,2024,1462.1,1455.45,1444.3,1466.0,26216079,-0.004548252513507875,-0.003389482333607252,0.9651205198766616,BANKING
HDFCBANK,2024-03-15 05:30:00,2024-03,2024,1450.0,1452.65,1442.25,1459.3,71806902,0.0018275862068966144,-0.0019238036346146403,0.9632638175126816,BANKING
HDFCBANK,2024-03-18 05:30:00,2024-03,2024,1447.0,1446.05,1435.8,1456.0,10718928,-0.0006565307532826851,-0.004543420645028107,0.9588873047975859,BANKING
HDFCBANK,2024-03-19 05:30:00,2024-03,2024,1435.5,1449.35,1435.5,1452.4,18091797,0.009648206199930275,0.002282078766294271,0.9610755611551336,BANKING
HDFCBANK,2024-03-20 05:30:00,2024-03,2024,1449.05,1431.05,1424.65,1451.65,21803047,-0.012421931610365412,-0.012626349742988152,0.9489406849905503,BANKING
HDFCBANK,2024-03-21 05:30:00,2024-03,2024,1442.6,1445.75,1438.3,1451.25,14461430,0.002183557465687017,0.010272177771566415,0.9586883724014452,BANKING
HDFCBANK,2024-03-22 05:30:00,2024-03,2024,1441.0,1442.85,1437.75,1450.75,22990163,0.0012838306731435872,-0.002005879301400726,0.9567653592387516,BANKING
HDFCBANK,2024-03-26 05:30:00,2024-03,2024,1427.2,1425.4,1422.15,1437.95,28422145,-0.0012612107623318066,-0.012094119277818116,0.9451941248632336,BANKING
HDFCBANK,2024-03-27 05:30:00,2024-03,2024,1423.55,1440.7,1421.25,1447.95,31084334,0.01204734642267577,0.010733829100603387,0.95533967706641,BANKING
